movieId,title,genres,clean_title,rating_count,rating_mean,rating_std,user_tags,combined_features,rating_count_norm,rating_mean_norm,popularity_score
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,"Jeff, Who Lives at Home",1.0,4.0,,,Comedy|Drama|,0.0,0.7777777777777778,0.5444444444444444
93563,Lockout (2012),Action|Sci-Fi|Thriller,Lockout,3.0,3.17,1.76,,Action|Sci-Fi|Thriller|,0.006097560975609756,0.5933333333333333,0.4171626016260162
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,Snowtown,1.0,2.5,,,Crime|Drama|Thriller|,0.0,0.4444444444444444,0.31111111111111106
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,Space Battleship Yamato,1.0,3.0,,,Action|Adventure|Drama|,0.0,0.5555555555555556,0.3888888888888889
93721,Jiro Dreams of Sushi (2011),Documentary,Jiro Dreams of Sushi,5.0,4.1,0.82,,Documentary|,0.012195121951219513,0.7999999999999999,0.5636585365853658
93723,Damsels in Distress (2011),Comedy|Romance,Damsels in Distress,2.0,2.25,1.06,,Comedy|Romance|,0.003048780487804878,0.3888888888888889,0.27313685636856366
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,Salmon Fishing in the Yemen,1.0,1.5,,,Comedy|Drama|Romance|,0.0,0.2222222222222222,0.15555555555555553
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,Wrath of the Titans,4.0,2.62,1.11,,Action|Adventure|Fantasy|IMAX|,0.009146341463414634,0.47111111111111115,0.3325216802168022
93790,Detachment (2011),Drama,Detachment,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,Iron Sky,2.0,3.75,0.35,,Action|Comedy|Sci-Fi|,0.003048780487804878,0.7222222222222222,0.506470189701897
93819,Absentia (2011),Horror,Absentia,1.0,3.5,,,Horror|,0.0,0.6666666666666666,0.4666666666666666
93831,American Reunion (American Pie 4) (2012),Comedy,American Reunion,4.0,2.62,1.31,,Comedy|,0.009146341463414634,0.47111111111111115,0.3325216802168022
93838,The Raid: Redemption (2011),Action|Crime,The Raid: Redemption,9.0,4.33,0.75,,Action|Crime|,0.024390243902439025,0.8511111111111112,0.6030948509485095
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,"Cabin in the Woods, The",22.0,4.02,0.97,,Comedy|Horror|Sci-Fi|Thriller|,0.06402439024390244,0.7822222222222222,0.5667628726287262
93855,God Bless America (2011),Comedy|Drama,God Bless America,1.0,4.5,,,Comedy|Drama|,0.0,0.8888888888888888,0.6222222222222221
93980,"Three Stooges, The (2012)",Comedy,"Three Stooges, The",2.0,1.25,0.35,,Comedy|,0.003048780487804878,0.16666666666666666,0.11758130081300812
93982,"Raven, The (2012)",Mystery|Thriller,"Raven, The",1.0,2.0,,,Mystery|Thriller|,0.0,0.3333333333333333,0.2333333333333333
93988,North & South (2004),Drama|Romance,North & South,1.0,4.5,,,Drama|Romance|,0.0,0.8888888888888888,0.6222222222222221
94011,"Big Bang, The (2011)",Action|Thriller,"Big Bang, The",1.0,1.5,,,Action|Thriller|,0.0,0.2222222222222222,0.15555555555555553
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,Mirror Mirror,4.0,3.0,1.78,,Adventure|Comedy|Fantasy|,0.009146341463414634,0.5555555555555556,0.3916327913279133
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,Battleship,3.0,2.33,1.53,,Action|Sci-Fi|Thriller|IMAX|,0.006097560975609756,0.4066666666666667,0.2864959349593496
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,"Best Exotic Marigold Hotel, The",4.0,3.88,0.95,,Comedy|Drama|,0.009146341463414634,0.7511111111111111,0.528521680216802
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,Comic-Con Episode IV: A Fan's Hope,1.0,2.0,,,Documentary|,0.0,0.3333333333333333,0.2333333333333333
94130,Bully (2011),Documentary,Bully,2.0,3.5,0.0,,Documentary|,0.003048780487804878,0.6666666666666666,0.4675813008130081
94150,Hysteria (2011),Comedy|Romance,Hysteria,2.0,4.0,0.0,,Comedy|Romance|,0.003048780487804878,0.7777777777777778,0.5453590785907858
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,Dante's Inferno: An Animated Epic,1.0,3.0,,,Action|Animation|Fantasy|,0.0,0.5555555555555556,0.3888888888888889
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,"Atomic Submarine, The",1.0,3.0,,,Sci-Fi|Thriller|,0.0,0.5555555555555556,0.3888888888888889
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,"Five-Year Engagement, The",4.0,2.5,1.41,,Comedy|Romance|,0.009146341463414634,0.4444444444444444,0.31385501355013545
94323,Think Like a Man (2012),Comedy,Think Like a Man,2.0,2.5,0.71,,Comedy|,0.003048780487804878,0.4444444444444444,0.3120257452574525
94325,"Lucky One, The (2012)",Drama,"Lucky One, The",1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
94405,Safe (2012),Action|Crime|Thriller,Safe,2.0,3.5,0.71,,Action|Crime|Thriller|,0.003048780487804878,0.6666666666666666,0.4675813008130081
94478,Dark Shadows (2012),Comedy|Horror|IMAX,Dark Shadows,6.0,2.5,0.89,,Comedy|Horror|IMAX|,0.01524390243902439,0.4444444444444444,0.3156842818428184
94494,96 Minutes (2011) ,Drama|Thriller,96 Minutes,1.0,2.5,,,Drama|Thriller|,0.0,0.4444444444444444,0.31111111111111106
94503,"Decoy Bride, The (2011)",Comedy|Romance,"Decoy Bride, The",3.0,3.67,0.76,,Comedy|Romance|,0.006097560975609756,0.7044444444444444,0.494940379403794
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,Rocket Singh: Salesman of the Year,1.0,4.0,,,Comedy|Drama|,0.0,0.7777777777777778,0.5444444444444444
94677,"Dictator, The (2012)",Comedy,"Dictator, The",17.0,3.56,1.06,,Comedy|,0.04878048780487805,0.68,0.4906341463414634
94735,Walking with Monsters (2005),Documentary,Walking with Monsters,1.0,4.0,,,Documentary|,0.0,0.7777777777777778,0.5444444444444444
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,Men in Black III,18.0,3.28,0.89,,Action|Comedy|Sci-Fi|IMAX|,0.051829268292682924,0.6177777777777778,0.4479932249322493
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,Snow White and the Huntsman,6.0,2.83,0.61,,Action|Adventure|Drama|,0.01524390243902439,0.5177777777777778,0.3670176151761517
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,Sound of My Voice,1.0,3.5,,,Drama|Mystery|Sci-Fi|,0.0,0.6666666666666666,0.4666666666666666
94810,Eva (2011),Drama|Fantasy|Sci-Fi,Eva,1.0,5.0,,,Drama|Fantasy|Sci-Fi|,0.0,1.0,0.7
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,"Pirates! Band of Misfits, The",3.0,3.33,0.76,,Adventure|Animation|Children|Comedy|,0.006097560975609756,0.6288888888888889,0.44205149051490517
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,Prometheus,27.0,3.3,1.01,,Action|Horror|Sci-Fi|IMAX|,0.07926829268292683,0.6222222222222222,0.4593360433604336
94867,"Pact, The (2012)",Horror|Mystery|Thriller,"Pact, The",1.0,3.5,,,Horror|Mystery|Thriller|,0.0,0.6666666666666666,0.4666666666666666
94896,Bernie (2011),Comedy|Crime|Drama,Bernie,2.0,3.5,0.71,,Comedy|Crime|Drama|,0.003048780487804878,0.6666666666666666,0.4675813008130081
94919,Inhale (2010),Drama|Thriller,Inhale,1.0,2.5,,,Drama|Thriller|,0.0,0.4444444444444444,0.31111111111111106
94931,Take This Waltz (2011),Drama|Romance,Take This Waltz,1.0,3.5,,,Drama|Romance|,0.0,0.6666666666666666,0.4666666666666666
94953,Wanderlust (2012),Comedy,Wanderlust,5.0,3.0,1.27,,Comedy|,0.012195121951219513,0.5555555555555556,0.39254742547425475
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,Moonrise Kingdom,29.0,3.78,0.92,quirky,Comedy|Drama|Romance|quirky,0.08536585365853659,0.7288888888888888,0.5358319783197831
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,Get the Gringo,3.0,3.83,0.29,,Action|Crime|Drama|Thriller|,0.006097560975609756,0.74,0.5198292682926829
95004,Superman/Doomsday (2007) ,Action|Animation,Superman/Doomsday,1.0,4.0,,,Action|Animation|,0.0,0.7777777777777778,0.5444444444444444
95067,"Thousand Words, A (2012)",Comedy|Drama,"Thousand Words, A",3.0,2.83,0.29,interesting scenario,Comedy|Drama|interesting scenario,0.006097560975609756,0.5177777777777778,0.36427371273712733
95088,Safety Not Guaranteed (2012),Comedy|Drama,Safety Not Guaranteed,6.0,3.75,0.42,,Comedy|Drama|,0.01524390243902439,0.7222222222222222,0.5101287262872628
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,Madagascar 3: Europe's Most Wanted,9.0,3.39,1.05,,Adventure|Animation|Children|Comedy|IMAX|,0.024390243902439025,0.6422222222222222,0.45687262872628726
95135,Your Sister's Sister (2011),Comedy|Drama,Your Sister's Sister,1.0,4.0,,,Comedy|Drama|,0.0,0.7777777777777778,0.5444444444444444
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,Dragon Ball: The Curse Of The Blood Rubies,1.0,3.5,,,Action|Adventure|Animation|Children|,0.0,0.6666666666666666,0.4666666666666666
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,Dragon Ball: Sleeping Princess in Devil's Castle,2.0,3.25,0.35,,Action|Adventure|Animation|Children|,0.003048780487804878,0.6111111111111112,0.4286924119241193
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,Superman/Batman: Public Enemies,1.0,5.0,,,Action|Animation|Fantasy|,0.0,1.0,0.7
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,Dragon Ball: Mystical Adventure,1.0,3.5,,,Action|Adventure|Animation|Children|,0.0,0.6666666666666666,0.4666666666666666
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,Dragon Ball Z the Movie: The World's Strongest,1.0,4.0,,,Action|Adventure|Animation|Sci-Fi|Thriller|,0.0,0.7777777777777778,0.5444444444444444
95167,Brave (2012),Action|Adventure|Animation|Children,Brave,30.0,3.47,0.98,,Action|Adventure|Animation|Children|,0.08841463414634146,0.66,0.48852439024390243
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,Beauty and the Beast: The Enchanted Christmas,1.0,4.0,,,Animation|Children|Fantasy|Musical|,0.0,0.7777777777777778,0.5444444444444444
95175,Front of the Class (2008),Drama,Front of the Class,1.0,5.0,,,Drama|,0.0,1.0,0.7
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,Dragon Ball Z the Movie: The Tree of Might,2.0,3.0,1.41,,Action|Adventure|Animation|Sci-Fi|,0.003048780487804878,0.5555555555555556,0.38980352303523036
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,Pocahontas II: Journey to a New World,1.0,2.0,,,Adventure|Animation|Children|,0.0,0.3333333333333333,0.2333333333333333
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,What to Expect When You're Expecting,1.0,3.0,,,Comedy|Drama|Romance|,0.0,0.5555555555555556,0.3888888888888889
95201,To Rome with Love (2012),Comedy,To Rome with Love,1.0,3.0,,,Comedy|,0.0,0.5555555555555556,0.3888888888888889
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,Abraham Lincoln: Vampire Hunter,6.0,2.75,0.52,,Action|Fantasy|Horror|Thriller|,0.01524390243902439,0.5,0.3545731707317073
95218,First Position (2011),Documentary,First Position,1.0,3.5,,,Documentary|,0.0,0.6666666666666666,0.4666666666666666
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,Rock of Ages,4.0,2.75,0.96,,Comedy|Drama|Musical|IMAX|,0.009146341463414634,0.5,0.35274390243902437
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,Seeking a Friend for the End of the World,3.0,4.17,0.29,,Comedy|Drama|Romance|,0.006097560975609756,0.8155555555555556,0.5727181571815718
95311,Presto (2008),Animation|Children|Comedy|Fantasy,Presto,1.0,5.0,,,Animation|Children|Comedy|Fantasy|,0.0,1.0,0.7
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,Jack-Jack Attack,1.0,4.5,,,Adventure|Animation|Children|Comedy|,0.0,0.8888888888888888,0.6222222222222221
95377,One Man Band (2005),Animation|Comedy|Musical,One Man Band,3.0,3.83,0.76,,Animation|Comedy|Musical|,0.006097560975609756,0.74,0.5198292682926829
95441,Ted (2012),Comedy|Fantasy,Ted,21.0,3.29,0.98,crude humor,Comedy|Fantasy|crude humor,0.06097560975609756,0.62,0.4522926829268293
95449,Magic Mike (2012),Drama|Romance,Magic Mike,5.0,2.7,1.04,,Drama|Romance|,0.012195121951219513,0.48888888888888893,0.34588075880758806
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,Dragon Ball Z: The Return of Cooler,1.0,4.0,,,Action|Adventure|Animation|,0.0,0.7777777777777778,0.5444444444444444
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,Dragon Ball Z: Cooler's Revenge,2.0,4.0,0.0,,Action|Adventure|Animation|,0.003048780487804878,0.7777777777777778,0.5453590785907858
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,Dragon Ball Z: Super Android 13!,2.0,3.75,0.35,,Action|Adventure|Animation|,0.003048780487804878,0.7222222222222222,0.506470189701897
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,Dragon Ball Z: Broly - The Legendary Super Saiyan,1.0,4.0,,,Action|Adventure|Animation|,0.0,0.7777777777777778,0.5444444444444444
95508,Cleanskin (2012),Crime|Drama|Thriller,Cleanskin,1.0,3.5,,,Crime|Drama|Thriller|,0.0,0.6666666666666666,0.4666666666666666
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Amazing Spider-Man, The",30.0,3.25,1.2,,Action|Adventure|Sci-Fi|IMAX|,0.08841463414634146,0.6111111111111112,0.4543021680216803
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy,Dragon Ball Z: Bojack Unbound,1.0,4.0,,,Action|Adventure|Animation|Fantasy|,0.0,0.7777777777777778,0.5444444444444444
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,Ice Age 4: Continental Drift,6.0,2.92,1.02,,Adventure|Animation|Comedy|,0.01524390243902439,0.5377777777777778,0.38101761517615174
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,Beasts of the Southern Wild,7.0,3.36,0.69,poetic|Beautiful|emotional,Drama|Fantasy|poetic|Beautiful|emotional,0.018292682926829267,0.6355555555555555,0.4503766937669376
95583,Savages (2012),Crime|Drama|Thriller,Savages,2.0,2.75,0.35,,Crime|Drama|Thriller|,0.003048780487804878,0.5,0.35091463414634144
95624,"Firm, The (2009)",Drama,"Firm, The",1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
95633,Spirit Camp (2009),Horror,Spirit Camp,1.0,4.5,,,Horror|,0.0,0.8888888888888888,0.6222222222222221
95654,Geri's Game (1997),Animation|Children,Geri's Game,3.0,4.17,0.76,,Animation|Children|,0.006097560975609756,0.8155555555555556,0.5727181571815718
95690,Some Guy Who Kills People (2011),Comedy|Thriller,Some Guy Who Kills People,1.0,4.5,,,Comedy|Thriller|,0.0,0.8888888888888888,0.6222222222222221
95717,Treasure Island (2012),Adventure,Treasure Island,1.0,2.0,,,Adventure|,0.0,0.3333333333333333,0.2333333333333333
95720,"Watch, The (2012)",Comedy|Sci-Fi,"Watch, The",9.0,3.0,1.03,,Comedy|Sci-Fi|,0.024390243902439025,0.5555555555555556,0.3962059620596206
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",1.0,3.0,,,Children|Musical|Mystery|,0.0,0.5555555555555556,0.3888888888888889
95744,2 Days in New York (2012),Comedy,2 Days in New York,1.0,2.5,,,Comedy|,0.0,0.4444444444444444,0.31111111111111106
95761,Killer Joe (2011),Crime|Thriller,Killer Joe,1.0,4.5,,,Crime|Thriller|,0.0,0.8888888888888888,0.6222222222222221
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,Dragon Ball Z: Broly Second Coming,1.0,4.0,,,Action|Adventure|Animation|,0.0,0.7777777777777778,0.5444444444444444
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,Dragon Ball Z: Bio-Broly,1.0,4.0,,,Action|Adventure|Animation|,0.0,0.7777777777777778,0.5444444444444444
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,Anaconda: The Offspring,1.0,0.5,,,Action|Horror|Sci-Fi|Thriller|,0.0,0.0,0.0
95839,"Christmas Carol, A (1999)",Drama|Fantasy,"Christmas Carol, A",1.0,3.0,,,Drama|Fantasy|,0.0,0.5555555555555556,0.3888888888888889
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,Goodbye Charlie,1.0,5.0,,,Comedy|Fantasy|Romance|,0.0,1.0,0.7
95858,For the Birds (2000),Animation|Children|Comedy,For the Birds,5.0,3.9,0.22,,Animation|Children|Comedy|,0.012195121951219513,0.7555555555555555,0.5325474254742547
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,Ruby Sparks,4.0,3.5,1.08,,Comedy|Fantasy|Romance|,0.009146341463414634,0.6666666666666666,0.469410569105691
95875,Total Recall (2012),Action|Sci-Fi|Thriller,Total Recall,8.0,3.19,0.88,,Action|Sci-Fi|Thriller|,0.021341463414634148,0.5977777777777777,0.42484688346883465
95939,"Angels' Share, The (2012)",Comedy|Drama,"Angels' Share, The",1.0,4.0,,,Comedy|Drama|,0.0,0.7777777777777778,0.5444444444444444
95949,"Immature, The (Immaturi) (2011)",Comedy,"Immature, The",1.0,3.5,,,Comedy|,0.0,0.6666666666666666,0.4666666666666666
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,Dragon Ball Z: Bardock - The Father of Goku,1.0,4.0,,,Action|Adventure|Animation|,0.0,0.7777777777777778,0.5444444444444444
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,Dragon Ball Z: The History of Trunks,2.0,3.25,1.77,,Action|Adventure|Animation|,0.003048780487804878,0.6111111111111112,0.4286924119241193
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,Dragon Ball GT: A Hero's Legacy,1.0,2.0,,,Action|Adventure|Animation|,0.0,0.3333333333333333,0.2333333333333333
96020,Sidewalls (Medianeras) (2011),Drama,Sidewalls,3.0,3.67,0.58,,Drama|,0.006097560975609756,0.7044444444444444,0.494940379403794
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,Skyfall,50.0,3.81,0.79,beautiful cinematography|cinematography|beautifully filmed,Action|Adventure|Thriller|IMAX|beautiful cinematography|cinematography|beautifully filmed,0.14939024390243902,0.7355555555555555,0.5597059620596205
96084,Hands Over the City (Le mani sulla città) (1963),Drama,Hands Over the City,1.0,4.5,,italy|political right versus left|city politics,Drama|italy|political right versus left|city politics,0.0,0.8888888888888888,0.6222222222222221
96110,"Campaign, The (2012)",Comedy,"Campaign, The",9.0,3.44,0.63,,Comedy|,0.024390243902439025,0.6533333333333333,0.46465040650406503
96114,Brake (2012),Crime|Thriller,Brake,1.0,2.0,,,Crime|Thriller|,0.0,0.3333333333333333,0.2333333333333333
96121,Hope Springs (2012),Comedy|Drama,Hope Springs,1.0,1.0,,,Comedy|Drama|,0.0,0.1111111111111111,0.07777777777777777
96150,"Queen of Versailles, The (2012)",Documentary,"Queen of Versailles, The",1.0,2.0,,,Documentary|,0.0,0.3333333333333333,0.2333333333333333
96281,ParaNorman (2012),Adventure|Animation|Comedy,ParaNorman,2.0,3.5,0.71,,Adventure|Animation|Comedy|,0.003048780487804878,0.6666666666666666,0.4675813008130081
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,Diary of a Wimpy Kid: Dog Days,1.0,3.0,,,Children|Comedy|,0.0,0.5555555555555556,0.3888888888888889
96373,Broken (2012),Drama,Broken,1.0,4.5,,,Drama|,0.0,0.8888888888888888,0.6222222222222221
96411,6 Days to Air: The Making of South Park (2011),Documentary,6 Days to Air: The Making of South Park,1.0,4.0,,,Documentary|,0.0,0.7777777777777778,0.5444444444444444
96417,Premium Rush (2012),Action|Thriller,Premium Rush,5.0,3.2,0.84,,Action|Thriller|,0.012195121951219513,0.6000000000000001,0.4236585365853659
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,"Odd Life of Timothy Green, The",1.0,5.0,,,Comedy|Drama|Fantasy|,0.0,1.0,0.7
96432,Lawless (2012),Crime|Drama,Lawless,4.0,3.62,0.48,,Crime|Drama|,0.009146341463414634,0.6933333333333334,0.48807723577235773
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,Piranha 3DD,3.0,2.17,1.15,,Comedy|Horror|,0.006097560975609756,0.3711111111111111,0.2616070460704607
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery,Prime Suspect 3,1.0,3.0,,,Crime|Drama|Mystery|,0.0,0.5555555555555556,0.3888888888888889
96488,Searching for Sugar Man (2012),Documentary,Searching for Sugar Man,4.0,4.25,0.29,,Documentary|,0.009146341463414634,0.8333333333333334,0.5860772357723577
96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller,Prime Suspect 6: The Last Witness,1.0,3.0,,,Drama|Thriller|,0.0,0.5555555555555556,0.3888888888888889
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery,Prime Suspect: The Lost Child,1.0,2.0,,,Drama|Mystery|,0.0,0.3333333333333333,0.2333333333333333
96530,Conception (2011),Comedy|Romance,Conception,1.0,2.5,,,Comedy|Romance|,0.0,0.4444444444444444,0.31111111111111106
96563,Paradise Lost 3: Purgatory (2011),Documentary,Paradise Lost 3: Purgatory,1.0,4.0,,,Documentary|,0.0,0.7777777777777778,0.5444444444444444
96567,"Words, The (2012)",Drama|Romance,"Words, The",1.0,4.0,,,Drama|Romance|,0.0,0.7777777777777778,0.5444444444444444
96588,Pitch Perfect (2012),Comedy|Musical,Pitch Perfect,20.0,3.62,0.87,,Comedy|Musical|,0.057926829268292686,0.6933333333333334,0.5027113821138212
96606,Samsara (2011),Documentary,Samsara,3.0,3.83,1.26,,Documentary|,0.006097560975609756,0.74,0.5198292682926829
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,Runaway Brain,1.0,5.0,,,Animation|Comedy|Sci-Fi|,0.0,1.0,0.7
96610,Looper (2012),Action|Crime|Sci-Fi,Looper,32.0,3.64,0.86,,Action|Crime|Sci-Fi|,0.09451219512195122,0.6977777777777778,0.5167981029810298
96616,That's My Boy (2012),Comedy,That's My Boy,3.0,2.5,1.32,,Comedy|,0.006097560975609756,0.4444444444444444,0.312940379403794
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,Robot & Frank,3.0,3.0,0.87,,Comedy|Drama|Sci-Fi|,0.006097560975609756,0.5555555555555556,0.3907181571815718
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,Resident Evil: Retribution,2.0,3.75,0.35,,Action|Horror|Sci-Fi|IMAX|,0.003048780487804878,0.7222222222222222,0.506470189701897
96726,Lola Versus (2012),Comedy|Romance,Lola Versus,1.0,1.5,,,Comedy|Romance|,0.0,0.2222222222222222,0.15555555555555553
96728,"Master, The (2012)",Drama,"Master, The",6.0,3.92,0.8,,Drama|,0.01524390243902439,0.76,0.5365731707317072
96737,Dredd (2012),Action|Sci-Fi,Dredd,14.0,3.71,1.07,,Action|Sci-Fi|,0.039634146341463415,0.7133333333333334,0.5112235772357724
96811,End of Watch (2012),Crime|Drama|Thriller,End of Watch,6.0,3.92,0.66,,Crime|Drama|Thriller|,0.01524390243902439,0.76,0.5365731707317072
96815,V/H/S (2012),Horror|Thriller,V/H/S,2.0,2.75,1.06,,Horror|Thriller|,0.003048780487804878,0.5,0.35091463414634144
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,"Perks of Being a Wallflower, The",20.0,3.82,0.99,,Drama|Romance|,0.057926829268292686,0.7377777777777778,0.5338224932249321
96829,"Hunt, The (Jagten) (2012)",Drama,"Hunt, The",10.0,4.3,0.42,,Drama|,0.027439024390243903,0.8444444444444444,0.5993428184281842
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,Holy Motors,1.0,5.0,,,Drama|Fantasy|Musical|Mystery|Sci-Fi|,0.0,1.0,0.7
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,Taken 2,7.0,3.29,1.47,Liam Neeson|Istanbul|unnecessary sequel|predictable|Turkey,Action|Crime|Drama|Thriller|Liam Neeson|Istanbul|unnecessary sequel|predictable|Turkey,0.018292682926829267,0.62,0.4394878048780488
96917,House at the End of the Street (2012),Horror|Thriller,House at the End of the Street,1.0,4.0,,,Horror|Thriller|,0.0,0.7777777777777778,0.5444444444444444
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,My Left Eye Sees Ghosts,1.0,5.0,,,Comedy|Fantasy|Romance|,0.0,1.0,0.7
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance,Love Lasts Three Years,1.0,3.5,,,Comedy|Drama|Romance|,0.0,0.6666666666666666,0.4666666666666666
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,"Tall Man, The",1.0,1.5,,,Crime|Drama|Mystery|,0.0,0.2222222222222222,0.15555555555555553
96975,LOL (2012),Comedy|Drama|Romance,LOL,1.0,3.5,,,Comedy|Drama|Romance|,0.0,0.6666666666666666,0.4666666666666666
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,Rust and Bone,1.0,0.5,,,Drama|Romance|,0.0,0.0,0.0
97168,Marley (2012),Documentary,Marley,2.0,3.5,1.41,,Documentary|,0.003048780487804878,0.6666666666666666,0.4675813008130081
